"block_group_id","lat","long","tree_count","address_clean"
"510131028021",38.845701,-77.0989423,1,"2412 S. Walter Reed Drive, Arlington County, Virginia, 22206"
"510131029012",38.8457168,-77.0964771,1,"2444 S Walter Reed Drive, Arlington County, Virginia, 22206"
"510131028022",38.845772,-77.0966689,1,"2588-A/B S. Arlington Mill Drive, Arlington County, Virginia,"
"510131031002",38.8458088,-77.0847987,1,"2543 S. Kenmore Court, Arlington County, Virginia, 22206"
"510131037002",38.8458555,-77.0569186,1,"2931 S. Grant St., Arlington County, Virginia, 22202"
"510131028021",38.8458638,-77.1046705,1,"2309 S Buchanan St, Arlington County, Virginia, 22206"
"510131031002",38.8458893,-77.0851584,1,"2515 S. Kenmore Court, Arlington County, Virginia, 22206"
"510131028021",38.8459294,-77.0983265,4,"2402 E S. Walter Reed Drive, Arlington County, Virginia, 22206"
"510131037002",38.8459484,-77.0609661,1,"3004 S. Hill St., Arlington County, Virginia, 22202"
"510131028022",38.8460378,-77.1082115,1,"4918 S Chesterfield Rd, Arlington County, Virginia, 22206"
"510131037002",38.8461009,-77.0558842,3,"662 29th Rd S, Arlington County, Virginia, 22202"
"510131028021",38.84613,-77.1048953,1,"2301 S Buchanan Street, Arlington County, Virginia, 22206"
"510131028022",38.8461548,-77.1069189,2,"2128 S Columbus St, Arlington County, Virginia, 22206"
"510131037002",38.846156,-77.0556593,3,"608 29th Rd. S, Arlington County, Virginia, 22202"
"510131028021",38.8461673,-77.0982015,8,"2414 A S. Walter Reed Dr, Arlington County, Virginia, 22206"
"510131031003",38.8461703,-77.0922712,1,"3829 S Four Mile Run Dr, Arlington County, Virginia, 22206"
"510131031002",38.8462157,-77.0852033,1,"2527 S. Kenmore Court, Arlington County, Virginia, 22206"
"510131028022",38.8462458,-77.1077275,2,"2109 S Culpeper St, Arlington County, Virginia, 22206"
"510131031003",38.8462935,-77.089965,1,"3721 South Kemper Road, Arlington County, Virginia, 22206"
"510131028022",38.8463914,-77.107233,1,"2120 S. Columbus St., Arlington County, Virginia, 22206"
"510131028022",38.8464868,-77.1073678,1,"2116 South Columbus Street, Arlington County, Virginia, 22206"
"510131037002",38.84649007,-77.05610887,1,"615 29th Road S., Arlington County, Virginia, 22202"
"510131038001",38.8465163,-77.0741758,1,"2638 S Uhle St, Arlington County, Virginia, 22206"
"510131031003",38.846537,-77.088341,1,"2454 S. Monroe St, Arlington County, Virginia, 22204"
"510131037002",38.8466847,-77.0668123,2,"2721 S lang st., Arlington County, Virginia, 22202"
"510131028021",38.8468395,-77.0999998,1,"2446 S. Walter Reed Drive, Arlington County, Virginia, 22206"
"510131037002",38.8469045,-77.056244,1,"622 29th St. S., Arlington County, Virginia, 22202"
"510131037002",38.8470052,-77.0567837,2,"634 29th St. S., Arlington County, Virginia, 22202"
"510131037002",38.847115,-77.0556144,1,"615 29th St S, Arlington County, Virginia, 22202"
"510131027021",38.8472159,-77.0949934,1,"2825 S Walter Reed Drive, Arlington County, Virginia, 22204"
"510131031003",38.8472599,-77.0940316,2,"2200 S. Randolph St., Arlington County, Virginia, 22204"
"510131037002",38.847334,-77.0607862,2,"2745 S. Ives St, Arlington County, Virginia, 22202"
"510131037002",38.8474293,-77.0605614,1,"2751 S. Ives St., Arlington County, Virginia, 22202"
"510131037002",38.8475022,-77.0565588,1,"2830 Fort Scott Drive, Arlington County, Virginia, 22202"
"510131037002",38.847665,-77.0601566,1,"2758 S. Ives St., Arlington County, Virginia, 22202"
"510131027021",38.8477709,-77.0956292,3,"4063 S. Four Mile Run Dr., Arlington County, Virginia, 22204"
"510131037002",38.8477765,-77.0618655,1,"2700 South Ives Street, Arlington County, Virginia, 22202"
"510131037002",38.8477952,-77.059527,1,"2782 Fort Scott Drive,, Arlington County, Virginia, 22202"
"510131037002",38.8479058,-77.0597968,1,"2776 Ft. Scott Dr., Arlington County, Virginia, 22202"
"510131031003",38.8479296,-77.0933822,2,"2106 S. Quincy St., Arlington County, Virginia, 22204"
"510131031003",38.8479693,-77.0933489,3,"2100 S. Quincy St, Arlington County, Virginia, 22204"
"510131027021",38.8480358,-77.0962107,1,"4069 S. Four Mile Run Dr., Arlington County, Virginia, 22204"
"510131031003",38.848086,-77.092134,1,"2147 South Pollard Street, Arlington County, Virginia, 22204"
"510131037002",38.8481916,-77.0591222,1,"2727 S. Hayes St, Arlington County, Virginia, 22202"
"510131037002",38.8483005,-77.0651034,4,"2644 S. Lynn St., Arlington County, Virginia, 22202"
"510131037002",38.8483593,-77.0582903,1,"2720 S Grove, Arlington County, Virginia, 22202"
"510131037002",38.8483676,-77.0596169,3,"2777 Fort Scott Dr, Arlington County, Virginia, 22202"
"510131031002",38.848382,-77.08307,1,"2789 24th Rd S., Arlington County, Virginia, 22204"
"510131028011",38.8484156,-77.1131218,1,"1971 S. George Mason Dr, Arlington County, Virginia, 22204"
"510131037002",38.848451,-77.0605389,4,"2756 Fort Scott Drive, Arlington County, Virginia, 22202"
"510131027021",38.8484898,-77.0970192,1,"4087 S Four Mile Run Drive, Arlington County, Virginia, 22204"
"510131037002",38.8485988,-77.0598868,3,"2765 Fort Scott Dr., Arlington County, Virginia, 22202"
"510131037002",38.8486408,-77.0631247,1,"2605 S. Joyce St., Arlington County, Virginia, 22202"
"510131037002",38.8486764,-77.0637993,1,"2616 S. Joyce St., Arlington County, Virginia, 22202"
"510131037002",38.8486777,-77.0663176,3,"1218 26th Rd. South, Arlington County, Virginia, 22202"
"510131027021",38.848692,-77.097177,1,"4079 S. Four Mile Run Drive, Arlington County, Virginia, 22204"
"510131037002",38.8487278,-77.0660478,2,"1212 26th Rd S, Arlington County, Virginia, 22202"
"510131037002",38.8487914,-77.0630348,1,"2601 S. Joyce St, Arlington County, Virginia, 22202"
"510131027021",38.8487916,-77.0966746,1,"4081 S. Four Mile Run Drive, Arlington County, Virginia, 22204"
"510131037002",38.8488219,-77.0636644,1,"2612 S. Joyce St, Arlington County, Virginia, 22202"
"510131037002",38.8489272,-77.0635294,1,"2606 South Joyce Street, Arlington County, Virginia, 22202"
"510131037002",38.8490534,-77.0646537,2,"2617 S. Kent St., Arlington County, Virginia, 22202"
"510131037002",38.8491246,-77.0663626,2,"1215 26th Rd. S, Arlington County, Virginia, 22202"
"510131037002",38.84915,-77.059478,1,"2704 S. Hayes St, Arlington County, Virginia, 22202"
"510131037002",38.8491797,-77.0661377,2,"1211 26th Rd. S., Arlington County, Virginia, 22202"
"510131037002",38.8492153,-77.0582228,1,"2700 S. Grove, Arlington County, Virginia, 22202"
"510131031002",38.8495149,-77.08347,1,"2919 23rd Street South, Arlington County, Virginia, 22206"
"510131028011",38.8495505,-77.113931,2,"1208 S. Frederick St 22204, Arlington County, Virginia,"
"510131027021",38.849585,-77.0986595,1,"4167 S. Four Mile Run Drive, Arlington County, Virginia, 22204"
"510131037002",38.8496042,-77.0620454,3,"2657 Fort Scott Drive,, Arlington County, Virginia, 22202"
"510131036013",38.8496257,-77.0542764,1,"506 26th Rd. S., Arlington County, Virginia, 22202"
"510131037002",38.8496318,-77.0665874,1,"1208 26th Street S, Arlington County, Virginia, 22202"
"510131027021",38.849676,-77.0965758,1,"4115 S Four Mile Run Dr., Arlington County, Virginia, 22204"
"510131031003",38.8496918,-77.0896995,3,"2122 S. Monroe St, Arlington County, Virginia, 22204"
"510131037002",38.8497876,-77.0669022,2,"1212 26th st S, Arlington County, Virginia, 22202"
"510131037002",38.8497901,-77.0622703,1,"1016 26th Rd. S., Arlington County, Virginia, 22202"
"510131028016",38.849806,-77.1075926,1,"1401 S Columbus St., Arlington County, Virginia, 22204"
"510131028011",38.8498468,-77.1155043,1,"5233 12th St S, Arlington County, Virginia, 22204"
"510131037002",38.8498523,-77.065688,2,"2601 S. Lynn St., Arlington County, Virginia, 22202"
"510131027021",38.8498619,-77.0980456,1,"4175 S. Four Mile Run Dr., Arlington County, Virginia, 22204"
"510131027021",38.8498915,-77.0965333,1,"4117 S Four Mile Run Dr., Arlington County, Virginia, 22204"
NA,38.8499347,-77.1175495,1,"1138 S Harrison St, Arlington County, Virginia, 22204"
"510131037002",38.8499389,-77.0593021,1,"2612 S. Hayes St. ,, Arlington County, Virginia, 22202"
"510131028011",38.8499423,-77.1163583,2,"5305 12th Street S., Arlington County, Virginia, 22204"
"510131037002",38.8500208,-77.0618206,3,"1013 26th Rd. S, Arlington County, Virginia, 22202"
"510131028016",38.8500522,-77.1090761,2,"4921 14th Street S., Arlington County, Virginia, 22204"
"510131031001",38.8501034,-77.0894289,1,"2111 S Monroe St, Arlington County, Virginia, 22204"
"510131028011",38.8501528,-77.1145664,1,"5209 12th St. S., Arlington County, Virginia, 22204"
"510131028011",38.8501531,-77.1153694,1,"1118 S Forest Dr., Arlington County, Virginia, 22204"
"510131027021",38.850186,-77.098455,2,"4179 S Four Mile Run Drive, Arlington County, Virginia, 22204"
"510131037002",38.8501964,-77.0615957,1,"918 26th Place S., Arlington County, Virginia, 22202"
"510131026002",38.8502954,-77.093656,1,"2004 S. Pollard St., Arlington County, Virginia, 22204"
"510131027021",38.8503121,-77.0970038,1,"4125 & 4129 S. Four Mile Run Dr., Arlington County, Virginia, 22204"
"510131037002",38.8503385,-77.0642939,2,"2600 Fort Scott Drive,, Arlington County, Virginia, 22202"
"510131036013",38.8503392,-77.0571434,1,"2601 S. Grant St., Arlington County, Virginia,"
"510131036013",38.8503436,-77.0561091,5,"618 26th St S, Arlington County, Virginia, 22202"
"510131036013",38.850364,-77.0566487,2,"632 26th St. S., Arlington County, Virginia, 22202"
"510131026002",38.85046,-77.0941393,1,"1925 S Quincy St, Arlington County, Virginia, 22204"
"510131037002",38.8505082,-77.0625851,1,"1037 26th Rd. S., Arlington County, Virginia, 22202"
"510131028013",38.8505798,-77.1130769,1,"5121 12th St. S, Arlington County, Virginia, 22204"
"510131037002",38.8506094,-77.0638442,3,"2601 Fort Scott Dr, Arlington County, Virginia, 22202"
"510131036012",38.8507321,-77.0592122,1,"745 26th St. S., Arlington County, Virginia, 22202"
"510131036012",38.8507374,-77.0596169,1,"801 26th St S, Arlington County, Virginia, 22202"
"510131027021",38.8507668,-77.097132,1,"4131 S. Four Mile Run Dr., Arlington County, Virginia, 22204"
"510131036012",38.8507721,-77.0588524,1,"737 26th St. S., Arlington County, Virginia, 22202"
"510131036013",38.8507808,-77.0567837,1,"635 26th St S., Arlington County, Virginia, 22202"
"510131027021",38.8508212,-77.0975688,1,"4139 S. Four Mile Run Dr., Arlington County, Virginia, 22204"
"510131028013",38.8508307,-77.1106494,1,"1857 S George Mason Dr, Arlington County, Virginia, 22204"
"510131037002",38.8508451,-77.0634395,1,"1051 26th Road South, Arlington County, Virginia, 22202"
"510131028013",38.8509061,-77.112043,1,"1128 S. Edison St., Arlington County, Virginia, 22204"
"510131036013",38.8509805,-77.0549847,1,"2511 S Fern St, Arlington County, Virginia, 22202"
"510131037002",38.8510419,-77.0651934,2,"2401 S. Lynn St., Arlington County, Virginia, 22202"
"510131027021",38.8510555,-77.0964097,2,"4025 19th St. S, Arlington County, Virginia, 22204"
"510131037001",38.8511367,-77.0687234,1,"2346 S. Meade St., Arlington County, Virginia, 22202"
"510131036012",38.8512148,-77.0602915,1,"818 25th St. S., Arlington County, Virginia, 22202"
"510131036012",38.8512152,-77.0610111,4,"832 25th St S, Arlington County, Virginia, 22202"
"510131036012",38.8512345,-77.0597519,2,"804 25th St S, Arlington County, Virginia, 22202"
"510131036012",38.8512595,-77.0596169,1,"2500 S. Hayes St., Arlington County, Virginia, 22202"
"510131036012",38.8512791,-77.0587175,1,"724 25th St. S., Arlington County, Virginia, 22202"
"510131036013",38.8512962,-77.0542202,1,"508 25th St S, Arlington County, Virginia, 22202"
"510131036013",38.8513146,-77.0557506,1,"610 25th St. S., Arlington County, Virginia, 22202"
"510131027021",38.8513409,-77.0983317,1,"1807 S Stafford Street, Arlington County, Virginia, 22204"
"510131037002",38.8513981,-77.0647886,1,"2501 Ft. Scott Dr., Arlington County, Virginia, 22202"
"510131037002",38.8514185,-77.0653283,2,"2430 Fort Scott Drive, Arlington County, Virginia, 22202"
"510131027021",38.8514865,-77.0981968,3,"1801 S. Stafford St., Arlington County, Virginia, 22204"
"510131037002",38.851519,-77.0655081,1,"2424 Fort Scott Dr., Arlington County, Virginia, 22202"
"510131026002",38.851536,-77.0950497,2,"1817 S Quincy St, Arlington County, Virginia, 22204"
"510131037002",38.851585,-77.0668123,3,"1212 S Oakcrest Road, Arlington County, Virginia, 22202"
"510131036013",38.8515894,-77.0571884,1,"643 25th St. S, Arlington County, Virginia, 22202"
"510131036012",38.8516002,-77.0583577,2,"717 25th St S, Arlington County, Virginia, 22202"
"510131036012",38.8516028,-77.0585601,1,"721 25th St. S, Arlington County, Virginia, 22202"
"510131036013",38.8516091,-77.0566487,2,"629 25th St S, Arlington County, Virginia, 22202"
"510131036012",38.851623,-77.05874,2,"725 25th St S, Arlington County, Virginia, 22202"
"510131036013",38.8516529,-77.054535,1,"517 25th St S, Arlington County, Virginia, 22202"
"510131036011",38.8516631,-77.0628549,1,"947 26th Street South, Arlington County, Virginia, 22202"
"510131031003",38.8516652,-77.0904638,1,"1924 S Monroe Street, Arlington County, Virginia, 22204"
"510131036013",38.8516688,-77.0557493,1,"611 25th St S, Arlington County, Virginia, 22202"
"510131036011",38.8516877,-77.0620004,1,"2411 S Inge St., Arlington County, Virginia, 22202"
"510131037001",38.851699,-77.0687234,2,"2334 S. Meade St., Arlington County, Virginia, 22202"
"510131037001",38.8517578,-77.0708594,1,"2334 S. Ode Street, Arlington County, Virginia, 22202"
"510131028012",38.8518201,-77.1133915,1,"5157 S. 11th St 22204, Arlington County, Virginia,"
"510131028012",38.8518351,-77.1135264,1,"5161 S. 11th St 22204, Arlington County, Virginia,"
"510131028013",38.851875,-77.1095706,3,"1821 S. George Mason Drive, Arlington County, Virginia, 22204"
"510131036012",38.8519371,-77.0592122,1,"2409 S Hayes St, Arlington County, Virginia, 22202"
"510131036011",38.8520389,-77.0615507,1,"2404 S. Ives St., Arlington County, Virginia, 22202"
"510131028011",38.8520458,-77.1170875,2,"5239 10th Pl. S., Arlington County, Virginia, 22204"
"510131036013",38.8521904,-77.0550297,3,"530 24th St. S., Arlington County, Virginia, 22202"
"510131028012",38.8522417,-77.1117733,1,"5117 S. 11th St, Arlington County, Virginia, 22204"
"510131038003",38.8523358,-77.0720736,1,"2312 S Pierce St, Arlington County, Virginia, 22202"
"510131028013",38.852362,-77.1096155,2,"5020 12th St. S., Arlington County, Virginia, 22204"
"510131036012",38.8524445,-77.0597968,1,"807 24th St S, Arlington County, Virginia, 22202"
"510131036012",38.8524645,-77.0596169,1,"801 24th St S, Arlington County, Virginia, 22202"
"510131031001",38.852488,-77.0884856,5,"1921 S. Langley St, Arlington County, Virginia, 22204"
"510131036013",38.8524929,-77.0570085,2,"637 24th St, Arlington County, Virginia, 22202"
"510131037002",38.8524983,-77.0660028,2,"2315 Fort Scott Drive, Arlington County, Virginia, 22202"
"510131036013",38.8525019,-77.0573571,4,"645 24th St S, Arlington County, Virginia, 22202"
"510131036013",38.8525216,-77.0547599,1,"523 24th St. S., Arlington County, Virginia, 22202"
"510131036013",38.8525221,-77.0554794,2,"2320 S. Fern St, Arlington County, Virginia, 22202"
"510131038003",38.8525869,-77.0721635,1,"2306 S Pierce St, Arlington County, Virginia, 22202"
"510131037001",38.8525916,-77.071489,1,"1521 23rd Rd S, Arlington County, Virginia, 22202"
"510131037002",38.8526545,-77.0670371,1,"2310 Fort Scott Drive, Arlington County, Virginia, 22202"
"510131036011",38.8527772,-77.0620454,1,"2311 S. Inge St. ,, Arlington County, Virginia, 22202"
"510131028012",38.8528694,-77.111998,1,"1029 Edison St. S., Arlington County, Virginia, 22204"
"510131037002",38.8529102,-77.0664525,3,"1115 23rd Rd. S, Arlington County, Virginia, 22202"
"510131037001",38.8529275,-77.0705447,1,"1500 23rd St S, Arlington County, Virginia, 22202"
"510131037002",38.8529405,-77.0667223,3,"2301 Fort Scott Drive, Arlington County, Virginia, 22202"
"510131036012",38.8529429,-77.0579754,1,"750 23rd St S, Arlington County, Virginia, 22202"
"510131028011",38.8530166,-77.1150981,2,"1024 S Frederick St, Arlington County, Virginia, 22204"
"510131036011",38.8530583,-77.0620454,1,"2301 S. Inge St., Arlington County, Virginia, 22202"
"510131028012",38.8530751,-77.1106045,2,"5001 11th St S, Arlington County, Virginia, 22204"
"510131036013",38.8530802,-77.0568736,2,"634 23rd St S, Arlington County, Virginia, 22202"
"510131036013",38.8531002,-77.0566937,1,"630 23rd St S, Arlington County, Virginia, 22202"
"510131036013",38.8531202,-77.0565138,1,"626 23rd St S, Arlington County, Virginia, 22202"
"510131028011",38.8531483,-77.1153919,7,"1010 S. Frederick St., Arlington County, Virginia,"
"510131028012",38.853312,-77.114339,1,"1001 S. Frederick St, Arlington County, Virginia, 22204"
"510131028012",38.853332,-77.114658,1,"1003 S. Frederick St, Arlington County, Virginia, 22204"
"510131026002",38.8533665,-77.0945567,2,"1711 S Pollard St, Arlington County, Virginia, 22204"
"510131026002",38.8533822,-77.0900142,1,"3538 18th St S, Arlington County, Virginia, 22204"
"510131037001",38.8533846,-77.0710393,1,"1513 23rd St. S, Arlington County, Virginia, 22202"
"510131036011",38.8534055,-77.0633496,1,"1001 23rd St S, Arlington County, Virginia, 22202"
"510131028011",38.853418,-77.1157658,1,"1038 S Frederick St, Arlington County, Virginia, 22204"
"510131037001",38.8534199,-77.0713541,1,"1519 S. 23rd St., Arlington County, Virginia, 22202"
"510131028013",38.8534377,-77.1085479,1,"1206 S Buchanan St, Arlington County, Virginia, 22204"
"510131036012",38.8534907,-77.0589199,1,"745 23rd St. S., Arlington County, Virginia, 22202"
"510131036011",38.853503,-77.0626075,4,"935 23rd St S, Arlington County, Virginia, 22202"
"510131036013",38.8535073,-77.0574583,1,"647 23rd St. S, Arlington County, Virginia, 22202"
"510131028011",38.853525,-77.1157482,1,"1018 S Frederick St, Arlington County, Virginia, 22204"
"510131028011",38.8535431,-77.1157441,1,"1016 S Frederick St, Arlington County, Virginia, 22204"
"510131027022",38.8535903,-77.0983317,1,"4100 16th Street S., Arlington County, Virginia, 22204"
"510131036012",38.8536004,-77.0577506,2,"701 23rd St S, Arlington County, Virginia, 22202"
"510131026002",38.8536444,-77.0937909,1,"1706 S Oakland Street, Arlington County, Virginia, 22204"
"510131036011",38.8538217,-77.0624052,1,"922 22nd Street South, Arlington County, Virginia, 22202"
"510131036012",38.8538427,-77.0599093,1,"806 22nd St S, Arlington County, Virginia, 22202"
"510131028013",38.853857,-77.1090648,1,"1110 S. Buchanan St., Arlington County, Virginia, 22204"
"510131036012",38.8538945,-77.0584027,1,"716 22nd St S, Arlington County, Virginia, 22202"
"510131028012",38.8538979,-77.112757,2,"5007 10th St S, Arlington County, Virginia, 22204"
"510131036012",38.8539152,-77.0593021,3,"738 22nd St S, Arlington County, Virginia, 22202"
"510131036013",38.8539237,-77.0568736,1,"634 22nd Street S, Arlington County, Virginia, 22202"
"510131037001",38.8539276,-77.065407,1,"2200 S. Kent St., Arlington County, Virginia, 22202"
"510131028012",38.8539365,-77.1124016,1,"5003 10th St S, Arlington County, Virginia, 22204"
"510131028012",38.8539548,-77.1122256,4,"5001 10th St S, Arlington County, Virginia, 22204"
"510131026002",38.8539606,-77.0933862,1,"1703 S. Oakland St., Arlington County, Virginia, 22204"
"510131031001",38.853965,-77.083459,1,"1901 South Edgewood St, Arlington County, Virginia, 22204"
"510131036013",38.8539691,-77.0572784,3,"640 22ND ST S, Arlington County, Virginia, 22202"
"510131028012",38.8540696,-77.1144704,5,"5107 10th St S, Arlington County, Virginia, 22204"
"510131028012",38.8541568,-77.114185,4,"5105 10th St S, Arlington County, Virginia, 22204"
"510131028012",38.8541641,-77.1138413,1,"5101 10th St S, Arlington County, Virginia, 22204"
"510131036012",38.8542013,-77.0593471,2,"739 22nd St S, Arlington County, Virginia, 22202"
"510131036011",38.8542077,-77.0615507,2,"901 22nd St S, Arlington County, Virginia, 22202"
"510131036011",38.854209,-77.0637093,1,"1011 22nd St S., Arlington County, Virginia, 22202"
"510131036012",38.8542222,-77.0606063,1,"825 22nd St S, Arlington County, Virginia, 22202"
"510131036011",38.8542283,-77.0624501,1,"921 22nd St S, Arlington County, Virginia, 22202"
"510131036013",38.8542303,-77.0574583,2,"647 22nd St S, Arlington County, Virginia, 22202"
"510131036012",38.8542615,-77.0591672,1,"735 22nd St S, Arlington County, Virginia, 22202"
"510131036012",38.8542709,-77.0581778,1,"711 22nd Street S, Arlington County, Virginia, 22202"
"510131036013",38.8542851,-77.0568736,3,"633 22nd St S, Arlington County, Virginia, 22202"
"510131036012",38.8542911,-77.0583577,1,"715 22nd St. S, Arlington County, Virginia, 22202"
"510131036012",38.8543041,-77.0590098,3,"731 22nd St. S, Arlington County, Virginia, 22202"
"510131028012",38.8543219,-77.1148705,2,"903 S Frederick St., Arlington County, Virginia,"
"510131036012",38.8543653,-77.0585713,2,"723 22nd St S, Arlington County, Virginia, 22202"
"510131037001",38.85444,-77.06644,1,"1131 22nd Street South, Arlington County, Virginia, 22202"
"510131028012",38.854524,-77.1149621,1,"901 S Frederick St., Arlington County, Virginia, 22204"
"510131037001",38.8545414,-77.0655981,1,"1110 21st St. S., Arlington County, Virginia,"
"510131036011",38.8545908,-77.064249,1,"1022 21st St S, Arlington County, Virginia, 22202"
"510131036011",38.8545911,-77.0646087,1,"1030 21st Street South, Arlington County, Virginia, 22202"
"510131026002",38.8545935,-77.0943754,1,"3806 16th St S, Arlington County, Virginia, 22204"
"510131036011",38.8546106,-77.0637093,2,"1010 21st St S, Arlington County, Virginia, 22202"
"510131036012",38.8546434,-77.0597069,1,"800 21st St S, Arlington County, Virginia, 22202"
"510131036011",38.8546646,-77.0616856,1,"904 21st St. S, Arlington County, Virginia, 22202"
"510131028012",38.8547986,-77.1142538,2,"5050 columbia pike, Arlington County, Virginia, 22204"
"510131028012",38.8548477,-77.1141059,1,"5010 Columbia Pike, Arlington County, Virginia, 22204"
"510131028012",38.8548868,-77.1139688,7,"5118 Columbia Pike, Arlington County, Virginia, 22204"
"510131028012",38.8549229,-77.1138633,1,"5112 Columbia Pike, Arlington County, Virginia, 22204"
"510131037001",38.8549685,-77.0661827,1,"2024 South Knoll Street, Arlington County, Virginia, 22202"
"510131036011",38.8549723,-77.0640691,1,"1017 21st St S, Arlington County, Virginia, 22202"
"510131036012",38.85498,-77.0602016,1,"815 21st St S, Arlington County, Virginia, 22202"
"510131028012",38.854981,-77.112725,2,"5012 columbia pike, Arlington County, Virginia, 22204"
"510131036012",38.8549888,-77.0581329,2,"709 21st Street S., Arlington County, Virginia, 22202"
"510131036012",38.8550044,-77.0589873,1,"725 21st St S, Arlington County, Virginia, 22202"
"510131036011",38.8550114,-77.0622703,1,"919 21st St S, Arlington County, Virginia, 22202"
"510131036012",38.8550158,-77.0612359,1,"2015 S. Ives St., Arlington County, Virginia, 22202"
"510131028012",38.855085,-77.11317,4,"5100 Columbia Pike, Arlington County, Virginia, 22204"
"510131028012",38.8550891,-77.113361,3,"5114 Columbia Pike, Arlington County, Virginia, 22204"
"510131028012",38.8552112,-77.1130433,3,"5008 Columbia pike, Arlington County, Virginia,"
"510131028012",38.8552949,-77.1128226,1,"5004 Columbia Pike, Arlington County, Virginia,"
"510131026002",38.8553158,-77.0918576,1,"3606 16th St. S., Arlington County, Virginia, 22204"
"510131036011",38.8553788,-77.0637543,1,"1010 20th St. S., Arlington County, Virginia, 22202"
"510131036012",38.8554705,-77.0577731,1,"700 20th St S, Arlington County, Virginia, 22202"
"510131036013",38.8554772,-77.0565813,1,"620 20th St. S, Arlington County, Virginia, 22202"
"510131031001",38.8554952,-77.0877212,4,"3120 17th St S, Arlington County, Virginia, 22204"
"510131026001",38.8556623,-77.0920824,1,"3607 16th St S, Arlington County, Virginia, 22204"
"510131036012",38.8557383,-77.0605164,1,"823 20th St S, Arlington County, Virginia, 22202"
"510131037001",38.8557389,-77.0705447,1,"1417 20th St S, Arlington County, Virginia, 22202"
"510131036012",38.8557475,-77.0591672,1,"735 20th St S, Arlington County, Virginia, 22202"
"510131036012",38.8557837,-77.0609211,1,"829 20th St S, Arlington County, Virginia, 22202"
"510131036012",38.8557968,-77.057818,2,"701 20th St S, Arlington County, Virginia, 22202"
"510131036012",38.8558032,-77.0600217,1,"809 20th St. S, Arlington County, Virginia, 22202"
"510131036013",38.8558363,-77.0567387,1,"625 20th St S, Arlington County, Virginia, 22202"
"510131036013",38.8558712,-77.0563339,1,"615 20th Street S, Arlington County, Virginia, 22202"
"510131026002",38.8559075,-77.0896096,3,"3502 16th St S, Arlington County, Virginia, 22204"
"510131037001",38.8560373,-77.0653283,1,"1100 19th St. S, Arlington County, Virginia, 22202"
"510131036011",38.8560571,-77.0647886,1,"1032 19th St S, Arlington County, Virginia, 22202"
"510131036012",38.8561403,-77.0612359,1,"1901 S. Ives St., Arlington County, Virginia, 22202"
"510131036012",38.8561647,-77.0600217,1,"810 19th St S, Arlington County, Virginia, 22202"
"510131036012",38.8561717,-77.0591897,1,"734 19th St. S., Arlington County, Virginia, 22202"
"510131036013",38.8561922,-77.0559741,3,"606 19th St S, Arlington County, Virginia, 22202"
"510131036012",38.8562088,-77.0582678,1,"714 19th St S, Arlington County, Virginia, 22202"
"510131036013",38.8562124,-77.056154,1,"610 19th St S, Arlington County, Virginia, 22202"
"510131036013",38.8562126,-77.0565138,1,"618 19th St S, Arlington County, Virginia, 22202"
"510131026001",38.8562379,-77.0948924,1,"3800 14th St S, Arlington County, Virginia, 22204"
"510131036013",38.8562574,-77.0558392,1,"602 19th St. S., Arlington County, Virginia, 22202"
"510131037001",38.8563388,-77.0658679,1,"1113 19th St S, Arlington County, Virginia, 22202"
"510131036012",38.8564612,-77.0605164,1,"821 19th St S, Arlington County, Virginia, 22202"
"510131036011",38.8564677,-77.0630797,1,"937 19th St S, Arlington County, Virginia, 22202"
"510131036012",38.8564908,-77.0597069,3,"801 19th St S, Arlington County, Virginia, 22202"
"510131036012",38.8565261,-77.0600217,2,"809 19th St. S, Arlington County, Virginia, 22202"
"510131036012",38.8565351,-77.0583127,3,"715 19th St. S., Arlington County, Virginia, 22202"
"510131036013",38.8565445,-77.0573233,1,"635 19th St S, Arlington County, Virginia, 22202"
"510131036012",38.856567,-77.061101,1,"833 19th St S, Arlington County, Virginia, 22202"
"510131036013",38.8565719,-77.057031,1,"629 19th St S, Arlington County, Virginia, 22202"
"510131036013",38.8565743,-77.0568736,2,"625 19th St S, Arlington County, Virginia, 22202"
"510131036013",38.8565787,-77.0558392,1,"601 19th St S, Arlington County, Virginia, 22202"
"510131026001",38.8567022,-77.0945552,1,"3721 14TH ST S, Arlington County, Virginia, 22204"
"510131036011",38.8567739,-77.0629448,1,"930 18th St. S., Arlington County, Virginia, 22202"
"510131036011",38.8567939,-77.0627649,2,"928 18th St S, Arlington County, Virginia, 22202"
"510131036012",38.8568178,-77.0577965,1,"1808 S. Grant St., Arlington County, Virginia, 22202"
"510131036011",38.8568235,-77.0619555,1,"908 18th St. S., Arlington County, Virginia, 22202"
"510131022001",38.856859,-77.120918,1,"5400 8th Street South, Arlington County, Virginia, 22204"
"510131026001",38.8568628,-77.0941955,1,"3711 14th Street S, Arlington County, Virginia, 22204"
"510131036012",38.8569442,-77.0582003,1,"710 18th St. S., Arlington County, Virginia, 22202"
"510131037001",38.8570315,-77.0655981,1,"1107 18th St S, Arlington County, Virginia,"
"510131036013",38.8570365,-77.0574133,2,"1801 S Grant St, Arlington County, Virginia, 22202"
"510131032003",38.8570579,-77.0842816,2,"2700 16th St S, Arlington County, Virginia, 22204"
"510131032004",38.857156,-77.0849785,1,"2806 16th St S, Arlington County, Virginia, 22204"
